"f1","f2","f3","f4","f5","dangerous","trial","sequence","sim_response","correct","performance","c","w","agent","subject"
0,1,1,0,0,0,91,91,0,1,0.472527472527473,0.1,"equal","equal_c01",2
1,0,0,1,1,0,92,92,0,1,0.478260869565217,0.1,"equal","equal_c01",2
0,1,0,0,1,0,93,93,0,1,0.483870967741935,0.1,"equal","equal_c01",2
1,0,1,1,0,1,94,94,1,1,0.48936170212766,0.1,"equal","equal_c01",2
1,0,1,1,1,1,95,95,1,1,0.494736842105263,0.1,"equal","equal_c01",2
1,1,1,0,1,1,96,96,0,0,0.489583333333333,0.1,"equal","equal_c01",2
1,1,1,1,1,1,1,1,1,1,1,0.1,"equal","equal_c01",3
0,0,1,1,0,0,2,2,0,1,1,0.1,"equal","equal_c01",3
1,0,1,0,0,1,3,3,0,0,0.666666666666667,0.1,"equal","equal_c01",3
0,0,1,1,1,0,4,4,1,0,0.5,0.1,"equal","equal_c01",3
1,0,1,1,1,1,5,5,0,0,0.4,0.1,"equal","equal_c01",3
1,1,0,1,1,0,6,6,1,0,0.333333333333333,0.1,"equal","equal_c01",3
1,1,0,1,1,0,7,7,1,0,0.285714285714286,0.1,"equal","equal_c01",3
1,1,0,1,0,0,8,8,0,1,0.375,0.1,"equal","equal_c01",3
1,0,1,1,0,1,9,9,0,0,0.333333333333333,0.1,"equal","equal_c01",3
0,0,1,0,0,0,10,10,1,0,0.3,0.1,"equal","equal_c01",3
1,1,1,1,1,1,11,11,0,0,0.272727272727273,0.1,"equal","equal_c01",3
0,0,0,1,0,0,12,12,1,0,0.25,0.1,"equal","equal_c01",3
0,0,0,1,1,0,13,13,0,1,0.307692307692308,0.1,"equal","equal_c01",3
1,0,1,0,1,1,14,14,0,0,0.285714285714286,0.1,"equal","equal_c01",3
1,1,1,1,1,1,15,15,0,0,0.266666666666667,0.1,"equal","equal_c01",3
1,1,1,1,0,1,16,16,1,1,0.3125,0.1,"equal","equal_c01",3
1,1,1,0,0,1,17,17,1,1,0.352941176470588,0.1,"equal","equal_c01",3
1,1,1,0,1,1,18,18,0,0,0.333333333333333,0.1,"equal","equal_c01",3
0,0,1,0,1,0,19,19,1,0,0.315789473684211,0.1,"equal","equal_c01",3
1,0,1,0,1,1,20,20,1,1,0.35,0.1,"equal","equal_c01",3
0,0,1,1,1,0,21,21,0,1,0.380952380952381,0.1,"equal","equal_c01",3
1,0,1,1,1,1,22,22,0,0,0.363636363636364,0.1,"equal","equal_c01",3
1,1,1,1,1,1,23,23,0,0,0.347826086956522,0.1,"equal","equal_c01",3
0,1,0,0,1,0,24,24,0,1,0.375,0.1,"equal","equal_c01",3
0,1,1,1,0,0,25,25,1,0,0.36,0.1,"equal","equal_c01",3
0,1,1,0,0,0,26,26,1,0,0.346153846153846,0.1,"equal","equal_c01",3
1,0,0,1,1,0,27,27,1,0,0.333333333333333,0.1,"equal","equal_c01",3
0,1,0,1,1,0,28,28,0,1,0.357142857142857,0.1,"equal","equal_c01",3
0,1,0,1,0,0,29,29,1,0,0.344827586206897,0.1,"equal","equal_c01",3
1,0,1,0,1,1,30,30,0,0,0.333333333333333,0.1,"equal","equal_c01",3
1,0,1,1,0,1,31,31,1,1,0.354838709677419,0.1,"equal","equal_c01",3
1,1,1,1,0,1,32,32,0,0,0.34375,0.1,"equal","equal_c01",3
1,1,1,0,0,1,33,33,0,0,0.333333333333333,0.1,"equal","equal_c01",3
0,0,1,1,0,0,34,34,0,1,0.352941176470588,0.1,"equal","equal_c01",3
1,1,1,1,0,1,35,35,1,1,0.371428571428571,0.1,"equal","equal_c01",3
0,0,1,0,0,0,36,36,1,0,0.361111111111111,0.1,"equal","equal_c01",3
0,0,1,1,1,0,37,37,1,0,0.351351351351351,0.1,"equal","equal_c01",3
0,1,1,0,0,0,38,38,1,0,0.342105263157895,0.1,"equal","equal_c01",3
1,0,1,0,1,1,39,39,1,1,0.358974358974359,0.1,"equal","equal_c01",3
1,0,1,0,1,1,40,40,0,0,0.35,0.1,"equal","equal_c01",3
1,0,1,1,1,1,41,41,1,1,0.365853658536585,0.1,"equal","equal_c01",3
1,0,0,1,1,0,42,42,0,1,0.380952380952381,0.1,"equal","equal_c01",3
1,0,1,0,0,1,43,43,1,1,0.395348837209302,0.1,"equal","equal_c01",3
0,1,0,1,0,0,44,44,0,1,0.409090909090909,0.1,"equal","equal_c01",3
0,1,0,0,1,0,45,45,0,1,0.422222222222222,0.1,"equal","equal_c01",3
1,1,1,1,1,1,46,46,0,0,0.41304347826087,0.1,"equal","equal_c01",3
1,1,1,0,1,1,47,47,1,1,0.425531914893617,0.1,"equal","equal_c01",3
1,1,1,1,1,1,48,48,0,0,0.416666666666667,0.1,"equal","equal_c01",3
1,0,1,1,0,1,49,49,1,1,0.428571428571429,0.1,"equal","equal_c01",3
0,0,1,1,1,0,50,50,1,0,0.42,0.1,"equal","equal_c01",3
0,0,1,0,1,0,51,51,0,1,0.431372549019608,0.1,"equal","equal_c01",3
0,1,0,1,1,0,52,52,0,1,0.442307692307692,0.1,"equal","equal_c01",3
0,1,1,1,0,0,53,53,0,1,0.452830188679245,0.1,"equal","equal_c01",3
1,1,0,1,1,0,54,54,0,1,0.462962962962963,0.1,"equal","equal_c01",3
1,1,1,1,1,1,55,55,1,1,0.472727272727273,0.1,"equal","equal_c01",3
1,1,1,1,0,1,56,56,0,0,0.464285714285714,0.1,"equal","equal_c01",3
1,1,0,1,1,0,57,57,0,1,0.473684210526316,0.1,"equal","equal_c01",3
1,0,1,0,1,1,58,58,1,1,0.482758620689655,0.1,"equal","equal_c01",3
1,0,1,1,1,1,59,59,0,0,0.474576271186441,0.1,"equal","equal_c01",3
0,0,0,1,1,0,60,60,1,0,0.466666666666667,0.1,"equal","equal_c01",3
1,1,1,1,1,1,61,61,0,0,0.459016393442623,0.1,"equal","equal_c01",3
1,1,0,1,0,0,62,62,1,0,0.451612903225806,0.1,"equal","equal_c01",3
0,0,0,1,0,0,63,63,0,1,0.46031746031746,0.1,"equal","equal_c01",3
1,0,1,1,0,1,64,64,0,0,0.453125,0.1,"equal","equal_c01",3
1,1,1,0,0,1,65,65,1,1,0.461538461538462,0.1,"equal","equal_c01",3
0,1,0,1,0,0,66,66,1,0,0.454545454545455,0.1,"equal","equal_c01",3
0,0,0,1,1,0,67,67,0,1,0.462686567164179,0.1,"equal","equal_c01",3
1,0,1,1,0,1,68,68,0,0,0.455882352941176,0.1,"equal","equal_c01",3
1,0,1,0,1,1,69,69,0,0,0.449275362318841,0.1,"equal","equal_c01",3
1,1,1,0,1,1,70,70,0,0,0.442857142857143,0.1,"equal","equal_c01",3
1,1,1,1,1,1,71,71,1,1,0.450704225352113,0.1,"equal","equal_c01",3
1,0,1,0,0,1,72,72,1,1,0.458333333333333,0.1,"equal","equal_c01",3
0,1,1,1,0,0,73,73,0,1,0.465753424657534,0.1,"equal","equal_c01",3
0,0,1,1,1,0,74,74,1,0,0.459459459459459,0.1,"equal","equal_c01",3
1,1,1,1,0,1,75,75,1,1,0.466666666666667,0.1,"equal","equal_c01",3
0,0,1,1,0,0,76,76,1,0,0.460526315789474,0.1,"equal","equal_c01",3
0,0,0,1,0,0,77,77,1,0,0.454545454545455,0.1,"equal","equal_c01",3
0,1,1,0,0,0,78,78,0,1,0.461538461538462,0.1,"equal","equal_c01",3
1,0,1,0,1,1,79,79,1,1,0.468354430379747,0.1,"equal","equal_c01",3
0,0,1,0,0,0,80,80,1,0,0.4625,0.1,"equal","equal_c01",3
1,0,1,1,1,1,81,81,0,0,0.45679012345679,0.1,"equal","equal_c01",3
1,0,0,1,1,0,82,82,1,0,0.451219512195122,0.1,"equal","equal_c01",3
1,1,0,1,1,0,83,83,0,1,0.457831325301205,0.1,"equal","equal_c01",3
1,0,1,1,1,1,84,84,1,1,0.464285714285714,0.1,"equal","equal_c01",3
1,0,1,0,1,1,85,85,0,0,0.458823529411765,0.1,"equal","equal_c01",3
0,1,0,0,1,0,86,86,0,1,0.465116279069767,0.1,"equal","equal_c01",3
1,1,1,1,1,1,87,87,0,0,0.459770114942529,0.1,"equal","equal_c01",3
0,0,1,1,1,0,88,88,1,0,0.454545454545455,0.1,"equal","equal_c01",3
0,0,1,0,1,0,89,89,1,0,0.449438202247191,0.1,"equal","equal_c01",3
1,1,1,1,1,1,90,90,0,0,0.444444444444444,0.1,"equal","equal_c01",3
0,1,0,1,1,0,91,91,1,0,0.43956043956044,0.1,"equal","equal_c01",3
1,1,0,1,0,0,92,92,0,1,0.445652173913043,0.1,"equal","equal_c01",3
1,1,0,1,1,0,93,93,0,1,0.451612903225806,0.1,"equal","equal_c01",3
1,0,1,1,0,1,94,94,0,0,0.446808510638298,0.1,"equal","equal_c01",3
1,1,1,1,1,1,95,95,1,1,0.452631578947368,0.1,"equal","equal_c01",3
1,1,1,1,0,1,96,96,1,1,0.458333333333333,0.1,"equal","equal_c01",3
0,0,1,1,0,0,1,1,1,0,0,0.1,"equal","equal_c01",4
1,1,1,1,1,1,2,2,1,1,0.5,0.1,"equal","equal_c01",4
0,0,1,1,1,0,3,3,0,1,0.666666666666667,0.1,"equal","equal_c01",4
0,1,1,1,0,0,4,4,1,0,0.5,0.1,"equal","equal_c01",4
1,1,0,1,1,0,5,5,0,1,0.6,0.1,"equal","equal_c01",4
0,1,0,0,1,0,6,6,1,0,0.5,0.1,"equal","equal_c01",4
0,1,1,0,0,0,7,7,0,1,0.571428571428571,0.1,"equal","equal_c01",4
1,1,0,1,0,0,8,8,0,1,0.625,0.1,"equal","equal_c01",4
1,1,1,1,0,1,9,9,1,1,0.666666666666667,0.1,"equal","equal_c01",4
1,0,1,0,1,1,10,10,0,0,0.6,0.1,"equal","equal_c01",4
0,0,0,1,0,0,11,11,0,1,0.636363636363636,0.1,"equal","equal_c01",4
1,0,1,1,0,1,12,12,1,1,0.666666666666667,0.1,"equal","equal_c01",4
1,1,1,1,1,1,13,13,0,0,0.615384615384615,0.1,"equal","equal_c01",4
1,0,1,0,1,1,14,14,1,1,0.642857142857143,0.1,"equal","equal_c01",4
1,0,0,1,1,0,15,15,1,0,0.6,0.1,"equal","equal_c01",4
0,0,1,0,0,0,16,16,1,0,0.5625,0.1,"equal","equal_c01",4
0,1,0,1,0,0,17,17,1,0,0.529411764705882,0.1,"equal","equal_c01",4
1,0,1,1,0,1,18,18,0,0,0.5,0.1,"equal","equal_c01",4
1,1,1,1,1,1,19,19,0,0,0.473684210526316,0.1,"equal","equal_c01",4
1,1,0,1,1,0,20,20,1,0,0.45,0.1,"equal","equal_c01",4
1,0,1,0,1,1,21,21,1,1,0.476190476190476,0.1,"equal","equal_c01",4
0,1,0,1,1,0,22,22,1,0,0.454545454545455,0.1,"equal","equal_c01",4
1,1,1,1,1,1,23,23,0,0,0.434782608695652,0.1,"equal","equal_c01",4
0,0,0,1,1,0,24,24,1,0,0.416666666666667,0.1,"equal","equal_c01",4
1,1,1,0,1,1,25,25,0,0,0.4,0.1,"equal","equal_c01",4
1,1,1,1,0,1,26,26,0,0,0.384615384615385,0.1,"equal","equal_c01",4
0,0,1,0,1,0,27,27,0,1,0.407407407407407,0.1,"equal","equal_c01",4
0,0,1,1,1,0,28,28,0,1,0.428571428571429,0.1,"equal","equal_c01",4
1,1,1,0,0,1,29,29,0,0,0.413793103448276,0.1,"equal","equal_c01",4
1,0,1,1,1,1,30,30,0,0,0.4,0.1,"equal","equal_c01",4
1,0,1,0,0,1,31,31,1,1,0.419354838709677,0.1,"equal","equal_c01",4
1,0,1,1,1,1,32,32,1,1,0.4375,0.1,"equal","equal_c01",4
1,0,1,1,0,1,33,33,0,0,0.424242424242424,0.1,"equal","equal_c01",4
1,1,1,1,0,1,34,34,1,1,0.441176470588235,0.1,"equal","equal_c01",4
1,1,1,0,0,1,35,35,0,0,0.428571428571429,0.1,"equal","equal_c01",4
1,1,0,1,1,0,36,36,1,0,0.416666666666667,0.1,"equal","equal_c01",4
0,0,1,1,1,0,37,37,0,1,0.432432432432432,0.1,"equal","equal_c01",4
1,0,1,0,1,1,38,38,0,0,0.421052631578947,0.1,"equal","equal_c01",4
0,1,0,0,1,0,39,39,1,0,0.41025641025641,0.1,"equal","equal_c01",4
1,0,1,1,0,1,40,40,1,1,0.425,0.1,"equal","equal_c01",4
0,0,1,1,0,0,41,41,1,0,0.414634146341463,0.1,"equal","equal_c01",4
0,0,1,0,0,0,42,42,1,0,0.404761904761905,0.1,"equal","equal_c01",4
1,1,0,1,0,0,43,43,1,0,0.395348837209302,0.1,"equal","equal_c01",4
1,0,1,1,1,1,44,44,1,1,0.409090909090909,0.1,"equal","equal_c01",4
1,0,0,1,1,0,45,45,0,1,0.422222222222222,0.1,"equal","equal_c01",4
1,0,1,1,1,1,46,46,1,1,0.434782608695652,0.1,"equal","equal_c01",4
1,0,1,0,0,1,47,47,1,1,0.446808510638298,0.1,"equal","equal_c01",4
0,1,1,1,0,0,48,48,0,1,0.458333333333333,0.1,"equal","equal_c01",4
0,1,0,1,0,0,49,49,1,0,0.448979591836735,0.1,"equal","equal_c01",4
1,1,1,1,1,1,50,50,1,1,0.46,0.1,"equal","equal_c01",4
0,1,0,1,1,0,51,51,0,1,0.470588235294118,0.1,"equal","equal_c01",4
0,1,1,0,0,0,52,52,0,1,0.480769230769231,0.1,"equal","equal_c01",4
0,0,0,1,0,0,53,53,1,0,0.471698113207547,0.1,"equal","equal_c01",4
1,1,1,1,1,1,54,54,1,1,0.481481481481481,0.1,"equal","equal_c01",4
1,0,1,0,1,1,55,55,1,1,0.490909090909091,0.1,"equal","equal_c01",4
1,0,1,0,1,1,56,56,1,1,0.5,0.1,"equal","equal_c01",4
0,0,0,1,1,0,57,57,1,0,0.491228070175439,0.1,"equal","equal_c01",4
1,1,1,0,1,1,58,58,0,0,0.482758620689655,0.1,"equal","equal_c01",4
1,1,1,1,1,1,59,59,0,0,0.474576271186441,0.1,"equal","equal_c01",4
1,1,1,1,1,1,60,60,1,1,0.483333333333333,0.1,"equal","equal_c01",4
0,0,1,0,1,0,61,61,1,0,0.475409836065574,0.1,"equal","equal_c01",4
0,0,1,1,1,0,62,62,0,1,0.483870967741935,0.1,"equal","equal_c01",4
1,1,1,1,0,1,63,63,1,1,0.492063492063492,0.1,"equal","equal_c01",4
1,1,0,1,1,0,64,64,1,0,0.484375,0.1,"equal","equal_c01",4
1,0,1,1,1,1,65,65,0,0,0.476923076923077,0.1,"equal","equal_c01",4
0,0,0,1,0,0,66,66,1,0,0.46969696969697,0.1,"equal","equal_c01",4
1,1,1,1,0,1,67,67,0,0,0.462686567164179,0.1,"equal","equal_c01",4
1,0,1,1,1,1,68,68,0,0,0.455882352941176,0.1,"equal","equal_c01",4
0,1,0,0,1,0,69,69,1,0,0.449275362318841,0.1,"equal","equal_c01",4
1,0,1,0,1,1,70,70,1,1,0.457142857142857,0.1,"equal","equal_c01",4
1,1,1,1,1,1,71,71,1,1,0.464788732394366,0.1,"equal","equal_c01",4
1,1,1,1,0,1,72,72,0,0,0.458333333333333,0.1,"equal","equal_c01",4
1,1,1,0,1,1,73,73,1,1,0.465753424657534,0.1,"equal","equal_c01",4
1,0,1,1,0,1,74,74,1,1,0.472972972972973,0.1,"equal","equal_c01",4
0,1,0,1,1,0,75,75,1,0,0.466666666666667,0.1,"equal","equal_c01",4
1,1,1,0,0,1,76,76,1,1,0.473684210526316,0.1,"equal","equal_c01",4
1,1,0,1,1,0,77,77,0,1,0.480519480519481,0.1,"equal","equal_c01",4
0,0,1,0,1,0,78,78,1,0,0.474358974358974,0.1,"equal","equal_c01",4
0,1,0,1,0,0,79,79,1,0,0.468354430379747,0.1,"equal","equal_c01",4
1,1,0,1,0,0,80,80,1,0,0.4625,0.1,"equal","equal_c01",4
1,0,1,0,1,1,81,81,0,0,0.45679012345679,0.1,"equal","equal_c01",4
1,0,0,1,1,0,82,82,1,0,0.451219512195122,0.1,"equal","equal_c01",4
0,0,0,1,1,0,83,83,1,0,0.44578313253012,0.1,"equal","equal_c01",4
1,1,1,1,1,1,84,84,0,0,0.44047619047619,0.1,"equal","equal_c01",4
0,0,1,1,1,0,85,85,1,0,0.435294117647059,0.1,"equal","equal_c01",4
0,0,1,1,0,0,86,86,1,0,0.430232558139535,0.1,"equal","equal_c01",4
0,1,1,0,0,0,87,87,1,0,0.425287356321839,0.1,"equal","equal_c01",4
1,1,1,1,1,1,88,88,1,1,0.431818181818182,0.1,"equal","equal_c01",4
1,1,0,1,1,0,89,89,0,1,0.438202247191011,0.1,"equal","equal_c01",4
0,0,1,1,1,0,90,90,0,1,0.444444444444444,0.1,"equal","equal_c01",4
0,0,1,0,0,0,91,91,1,0,0.43956043956044,0.1,"equal","equal_c01",4
1,0,1,0,0,1,92,92,1,1,0.445652173913043,0.1,"equal","equal_c01",4
1,0,1,1,0,1,93,93,1,1,0.451612903225806,0.1,"equal","equal_c01",4
1,0,1,0,1,1,94,94,1,1,0.457446808510638,0.1,"equal","equal_c01",4
1,1,1,1,1,1,95,95,1,1,0.463157894736842,0.1,"equal","equal_c01",4
0,1,1,1,0,0,96,96,0,1,0.46875,0.1,"equal","equal_c01",4
1,0,1,1,1,1,1,1,1,1,1,0.1,"equal","equal_c01",5
0,0,1,1,0,0,2,2,1,0,0.5,0.1,"equal","equal_c01",5
0,0,0,1,0,0,3,3,1,0,0.333333333333333,0.1,"equal","equal_c01",5
1,1,1,1,1,1,4,4,0,0,0.25,0.1,"equal","equal_c01",5
1,0,1,1,1,1,5,5,0,0,0.2,0.1,"equal","equal_c01",5
1,1,1,0,1,1,6,6,0,0,0.166666666666667,0.1,"equal","equal_c01",5
1,1,0,1,1,0,7,7,0,1,0.285714285714286,0.1,"equal","equal_c01",5
1,0,1,0,1,1,8,8,0,0,0.25,0.1,"equal","equal_c01",5
1,1,1,1,1,1,9,9,1,1,0.333333333333333,0.1,"equal","equal_c01",5
0,0,1,1,1,0,10,10,0,1,0.4,0.1,"equal","equal_c01",5
1,1,1,1,0,1,11,11,0,0,0.363636363636364,0.1,"equal","equal_c01",5
1,0,1,1,0,1,12,12,0,0,0.333333333333333,0.1,"equal","equal_c01",5
0,0,0,1,1,0,13,13,0,1,0.384615384615385,0.1,"equal","equal_c01",5
1,0,1,0,1,1,14,14,1,1,0.428571428571429,0.1,"equal","equal_c01",5
1,1,1,0,0,1,15,15,0,0,0.4,0.1,"equal","equal_c01",5
0,1,0,1,1,0,16,16,1,0,0.375,0.1,"equal","equal_c01",5
1,0,1,0,1,1,17,17,0,0,0.352941176470588,0.1,"equal","equal_c01",5
0,0,1,0,0,0,18,18,0,1,0.388888888888889,0.1,"equal","equal_c01",5
0,1,0,0,1,0,19,19,1,0,0.368421052631579,0.1,"equal","equal_c01",5
0,1,0,1,0,0,20,20,1,0,0.35,0.1,"equal","equal_c01",5
0,0,1,1,1,0,21,21,0,1,0.380952380952381,0.1,"equal","equal_c01",5
1,1,1,1,1,1,22,22,0,0,0.363636363636364,0.1,"equal","equal_c01",5
1,1,0,1,1,0,23,23,1,0,0.347826086956522,0.1,"equal","equal_c01",5
1,0,1,1,0,1,24,24,1,1,0.375,0.1,"equal","equal_c01",5
0,1,1,0,0,0,25,25,0,1,0.4,0.1,"equal","equal_c01",5
1,0,1,0,0,1,26,26,0,0,0.384615384615385,0.1,"equal","equal_c01",5
0,1,1,1,0,0,27,27,1,0,0.37037037037037,0.1,"equal","equal_c01",5
1,1,1,1,1,1,28,28,0,0,0.357142857142857,0.1,"equal","equal_c01",5
1,1,1,1,0,1,29,29,0,0,0.344827586206897,0.1,"equal","equal_c01",5
1,1,0,1,0,0,30,30,1,0,0.333333333333333,0.1,"equal","equal_c01",5
0,0,1,0,1,0,31,31,0,1,0.354838709677419,0.1,"equal","equal_c01",5
1,0,0,1,1,0,32,32,1,0,0.34375,0.1,"equal","equal_c01",5
1,1,1,1,1,1,33,33,0,0,0.333333333333333,0.1,"equal","equal_c01",5
0,0,1,1,0,0,34,34,1,0,0.323529411764706,0.1,"equal","equal_c01",5
1,0,0,1,1,0,35,35,0,1,0.342857142857143,0.1,"equal","equal_c01",5
1,0,1,0,1,1,36,36,1,1,0.361111111111111,0.1,"equal","equal_c01",5
0,0,0,1,0,0,37,37,0,1,0.378378378378378,0.1,"equal","equal_c01",5
1,1,1,1,1,1,38,38,0,0,0.368421052631579,0.1,"equal","equal_c01",5
1,1,1,1,0,1,39,39,1,1,0.384615384615385,0.1,"equal","equal_c01",5
1,1,0,1,1,0,40,40,0,1,0.4,0.1,"equal","equal_c01",5
1,0,1,0,0,1,41,41,1,1,0.414634146341463,0.1,"equal","equal_c01",5
1,1,0,1,0,0,42,42,1,0,0.404761904761905,0.1,"equal","equal_c01",5
1,1,1,1,1,1,43,43,0,0,0.395348837209302,0.1,"equal","equal_c01",5
0,0,1,1,1,0,44,44,0,1,0.409090909090909,0.1,"equal","equal_c01",5
0,1,0,0,1,0,45,45,1,0,0.4,0.1,"equal","equal_c01",5
1,1,1,1,0,1,46,46,1,1,0.41304347826087,0.1,"equal","equal_c01",5
0,1,0,1,0,0,47,47,0,1,0.425531914893617,0.1,"equal","equal_c01",5
1,1,1,0,1,1,48,48,0,0,0.416666666666667,0.1,"equal","equal_c01",5
1,1,0,1,1,0,49,49,0,1,0.428571428571429,0.1,"equal","equal_c01",5
1,0,1,1,1,1,50,50,0,0,0.42,0.1,"equal","equal_c01",5
1,1,1,1,1,1,51,51,1,1,0.431372549019608,0.1,"equal","equal_c01",5
1,0,1,0,1,1,52,52,0,0,0.423076923076923,0.1,"equal","equal_c01",5
0,0,1,0,0,0,53,53,1,0,0.415094339622642,0.1,"equal","equal_c01",5
0,0,0,1,1,0,54,54,1,0,0.407407407407407,0.1,"equal","equal_c01",5
0,0,1,0,1,0,55,55,0,1,0.418181818181818,0.1,"equal","equal_c01",5
1,0,1,1,0,1,56,56,0,0,0.410714285714286,0.1,"equal","equal_c01",5
0,1,1,1,0,0,57,57,0,1,0.421052631578947,0.1,"equal","equal_c01",5
0,1,0,1,1,0,58,58,0,1,0.431034482758621,0.1,"equal","equal_c01",5
0,0,1,1,1,0,59,59,0,1,0.440677966101695,0.1,"equal","equal_c01",5
1,0,1,0,1,1,60,60,0,0,0.433333333333333,0.1,"equal","equal_c01",5
1,0,1,1,0,1,61,61,1,1,0.442622950819672,0.1,"equal","equal_c01",5
1,0,1,1,1,1,62,62,1,1,0.451612903225806,0.1,"equal","equal_c01",5
0,1,1,0,0,0,63,63,1,0,0.444444444444444,0.1,"equal","equal_c01",5
1,1,1,0,0,1,64,64,1,1,0.453125,0.1,"equal","equal_c01",5
1,1,1,0,0,1,65,65,1,1,0.461538461538462,0.1,"equal","equal_c01",5
0,1,0,1,1,0,66,66,1,0,0.454545454545455,0.1,"equal","equal_c01",5
0,0,1,0,0,0,67,67,1,0,0.447761194029851,0.1,"equal","equal_c01",5
0,1,1,0,0,0,68,68,0,1,0.455882352941176,0.1,"equal","equal_c01",5
0,0,1,1,1,0,69,69,0,1,0.463768115942029,0.1,"equal","equal_c01",5
1,1,0,1,1,0,70,70,0,1,0.471428571428571,0.1,"equal","equal_c01",5
1,1,1,1,1,1,71,71,1,1,0.47887323943662,0.1,"equal","equal_c01",5
0,1,0,1,0,0,72,72,1,0,0.472222222222222,0.1,"equal","equal_c01",5
1,0,1,1,1,1,73,73,1,1,0.479452054794521,0.1,"equal","equal_c01",5
1,0,1,1,0,1,74,74,0,0,0.472972972972973,0.1,"equal","equal_c01",5
1,0,1,0,1,1,75,75,1,1,0.48,0.1,"equal","equal_c01",5
0,1,0,0,1,0,76,76,1,0,0.473684210526316,0.1,"equal","equal_c01",5
1,0,1,1,0,1,77,77,0,0,0.467532467532468,0.1,"equal","equal_c01",5
1,1,0,1,0,0,78,78,1,0,0.461538461538462,0.1,"equal","equal_c01",5
0,0,1,0,1,0,79,79,1,0,0.455696202531646,0.1,"equal","equal_c01",5
1,1,1,0,1,1,80,80,0,0,0.45,0.1,"equal","equal_c01",5
1,0,0,1,1,0,81,81,1,0,0.444444444444444,0.1,"equal","equal_c01",5
0,0,1,1,1,0,82,82,1,0,0.439024390243902,0.1,"equal","equal_c01",5
1,0,1,0,0,1,83,83,1,1,0.44578313253012,0.1,"equal","equal_c01",5
0,0,0,1,1,0,84,84,1,0,0.44047619047619,0.1,"equal","equal_c01",5
1,1,1,1,0,1,85,85,0,0,0.435294117647059,0.1,"equal","equal_c01",5
1,0,1,1,1,1,86,86,1,1,0.441860465116279,0.1,"equal","equal_c01",5
1,0,1,0,1,1,87,87,0,0,0.436781609195402,0.1,"equal","equal_c01",5
0,1,1,1,0,0,88,88,0,1,0.443181818181818,0.1,"equal","equal_c01",5
1,1,1,1,0,1,89,89,0,0,0.438202247191011,0.1,"equal","equal_c01",5
1,1,1,1,1,1,90,90,0,0,0.433333333333333,0.1,"equal","equal_c01",5
1,1,1,1,1,1,91,91,0,0,0.428571428571429,0.1,"equal","equal_c01",5
0,0,0,1,0,0,92,92,1,0,0.423913043478261,0.1,"equal","equal_c01",5
1,1,0,1,1,0,93,93,0,1,0.43010752688172,0.1,"equal","equal_c01",5
1,0,1,0,1,1,94,94,1,1,0.436170212765957,0.1,"equal","equal_c01",5
0,0,1,1,0,0,95,95,1,0,0.431578947368421,0.1,"equal","equal_c01",5
1,1,1,1,1,1,96,96,0,0,0.427083333333333,0.1,"equal","equal_c01",5
1,1,1,1,0,1,1,1,0,0,0,1,"informed","informed_c1",1
1,1,1,1,1,1,2,2,1,1,0.5,1,"informed","informed_c1",1
0,0,1,1,1,0,3,3,1,0,0.333333333333333,1,"informed","informed_c1",1
1,1,1,0,1,1,4,4,1,1,0.5,1,"informed","informed_c1",1
1,0,1,0,1,1,5,5,1,1,0.6,1,"informed","informed_c1",1
1,1,1,1,1,1,6,6,0,0,0.5,1,"informed","informed_c1",1
1,1,1,1,1,1,7,7,0,0,0.428571428571429,1,"informed","informed_c1",1
0,1,0,1,1,0,8,8,1,0,0.375,1,"informed","informed_c1",1
1,0,0,1,1,0,9,9,1,0,0.333333333333333,1,"informed","informed_c1",1
1,0,1,0,1,1,10,10,0,0,0.3,1,"informed","informed_c1",1
1,0,1,1,0,1,11,11,1,1,0.363636363636364,1,"informed","informed_c1",1
1,1,0,1,1,0,12,12,0,1,0.416666666666667,1,"informed","informed_c1",1
1,1,1,1,0,1,13,13,1,1,0.461538461538462,1,"informed","informed_c1",1
0,0,1,0,0,0,14,14,1,0,0.428571428571429,1,"informed","informed_c1",1
1,1,0,1,1,0,15,15,0,1,0.466666666666667,1,"informed","informed_c1",1
0,1,1,1,0,0,16,16,1,0,0.4375,1,"informed","informed_c1",1
0,0,1,0,1,0,17,17,0,1,0.470588235294118,1,"informed","informed_c1",1
0,0,1,1,1,0,18,18,1,0,0.444444444444444,1,"informed","informed_c1",1
0,0,0,1,0,0,19,19,1,0,0.421052631578947,1,"informed","informed_c1",1
0,0,0,1,1,0,20,20,0,1,0.45,1,"informed","informed_c1",1
1,1,1,0,0,1,21,21,1,1,0.476190476190476,1,"informed","informed_c1",1
0,1,1,0,0,0,22,22,1,0,0.454545454545455,1,"informed","informed_c1",1
1,0,1,1,1,1,23,23,0,0,0.434782608695652,1,"informed","informed_c1",1
1,1,0,1,0,0,24,24,0,1,0.458333333333333,1,"informed","informed_c1",1
1,0,1,1,0,1,25,25,1,1,0.48,1,"informed","informed_c1",1
0,1,0,1,0,0,26,26,1,0,0.461538461538462,1,"informed","informed_c1",1
1,0,1,1,1,1,27,27,0,0,0.444444444444444,1,"informed","informed_c1",1
1,0,1,0,1,1,28,28,1,1,0.464285714285714,1,"informed","informed_c1",1
0,0,1,1,0,0,29,29,1,0,0.448275862068966,1,"informed","informed_c1",1
1,0,1,0,0,1,30,30,1,1,0.466666666666667,1,"informed","informed_c1",1
